2018-02-23 14:21:59,460 [Worker-13] WARN  o.e.m.c.i.embedder.EclipseLogger - The artifact javax.xml:jaxrpc:jar:1.1 has been relocated to javax.xml:jaxrpc-api:jar:1.1
2018-02-23 14:21:59,461 [Worker-13] WARN  o.e.m.c.i.embedder.EclipseLogger - The artifact axis:axis-ant:jar:1.4 has been relocated to org.apache.axis:axis-ant:jar:1.4
2018-02-23 14:21:59,462 [Worker-13] WARN  o.e.m.c.i.embedder.EclipseLogger - The artifact javax.xml.soap:saaj-impl:jar:1.3 has been relocated to com.sun.xml.messaging.saaj:saaj-impl:jar:1.3
2018-02-23 14:22:00,463 [Worker-13] WARN  o.e.m.c.i.embedder.EclipseLogger - The artifact javax.xml:jaxrpc:jar:1.1 has been relocated to javax.xml:jaxrpc-api:jar:1.1
2018-02-23 14:22:00,464 [Worker-13] WARN  o.e.m.c.i.embedder.EclipseLogger - The artifact axis:axis-ant:jar:1.4 has been relocated to org.apache.axis:axis-ant:jar:1.4
2018-02-23 14:22:00,465 [Worker-13] WARN  o.e.m.c.i.embedder.EclipseLogger - The artifact javax.xml.soap:saaj-impl:jar:1.3 has been relocated to com.sun.xml.messaging.saaj:saaj-impl:jar:1.3
2018-02-23 14:22:00,843 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-02-23 14:22:00,851 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 63 resources
2018-02-23 14:22:00,963 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-02-23 14:22:00,965 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2018-02-23 14:22:17,607 [Worker-13] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.huixin:haidong-service:1.0 @ E:\workspace_hidong_game\haidong-service\pom.xml.
2018-02-23 14:22:19,344 [Worker-13] WARN  o.e.m.c.i.embedder.EclipseLogger - The artifact javax.xml:jaxrpc:jar:1.1 has been relocated to javax.xml:jaxrpc-api:jar:1.1
2018-02-23 14:22:19,346 [Worker-13] WARN  o.e.m.c.i.embedder.EclipseLogger - The artifact axis:axis-ant:jar:1.4 has been relocated to org.apache.axis:axis-ant:jar:1.4
2018-02-23 14:22:19,347 [Worker-13] WARN  o.e.m.c.i.embedder.EclipseLogger - The artifact javax.xml.soap:saaj-impl:jar:1.3 has been relocated to com.sun.xml.messaging.saaj:saaj-impl:jar:1.3
2018-02-23 14:22:19,889 [Worker-13] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.huixin:haidong-game:1.0 @ E:\workspace_hidong_game\haidong-game\pom.xml.
2018-02-23 14:22:19,946 [Worker-13] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.huixin:haidong-serviceimpl:jar:1.0 is missing, no dependency information available
2018-02-23 14:22:19,976 [Worker-13] WARN  o.e.m.c.i.embedder.EclipseLogger - The artifact javax.xml:jaxrpc:jar:1.1 has been relocated to javax.xml:jaxrpc-api:jar:1.1
2018-02-23 14:22:19,977 [Worker-13] WARN  o.e.m.c.i.embedder.EclipseLogger - The artifact axis:axis-ant:jar:1.4 has been relocated to org.apache.axis:axis-ant:jar:1.4
2018-02-23 14:22:19,978 [Worker-13] WARN  o.e.m.c.i.embedder.EclipseLogger - The artifact javax.xml.soap:saaj-impl:jar:1.3 has been relocated to com.sun.xml.messaging.saaj:saaj-impl:jar:1.3
2018-02-23 14:22:20,707 [Worker-13] WARN  o.e.m.c.i.embedder.EclipseLogger - The artifact javax.xml:jaxrpc:jar:1.1 has been relocated to javax.xml:jaxrpc-api:jar:1.1
